Date/Time,ISS Latitude,ISS Longitude,MI_X (µT),MI_Y (µT),MI_Z (µT),Tot_MI,Temperature (°C)
57:09.5,-47.21223464,76.43775349,4.624717236,8.101722717,7.20023489,11.05015885,30.7821
57:20.0,-47.49625439,77.35090197,8.608017921,14.28691673,12.64712906,19.30476317,30.8182
57:30.5,-47.74743119,78.18996339,11.5231638,19.48041916,17.29989433,26.27348927,30.8182
57:41.0,-47.99179486,79.03744643,13.99498749,23.58929253,20.64241982,31.56832598,30.8182
57:51.5,-48.2525749,79.97930903,15.95375633,26.98849487,23.5975647,36.07184042,30.8362
58:02.0,-48.48222635,80.84418856,17.58759689,29.73533058,25.87639809,39.64045231,30.8002
58:12.5,-48.72652856,81.8049298,18.98649979,32.07818222,27.63717842,42.56536039,30.728
58:23.0,-48.9409282,82.68671405,20.21179581,33.95130157,28.92386055,44.827362,30.9083
58:33.4,-49.16816517,83.66570556,21.34673882,35.42527008,29.86913872,46.56674722,30.7461
58:43.9,-49.36679391,84.56373883,22.13114357,36.6573143,30.51130676,47.92525092,30.728
58:54.4,-49.57639875,85.56020196,22.73449707,37.62601852,31.14522934,49.0762374,30.8362
59:04.9,-49.75874773,86.47371244,23.22471428,38.51411438,31.48141098,49.97640401,30.6559
59:15.3,-49.95017744,87.48671146,23.91572762,39.17573929,31.56750488,50.54860672,30.8362
59:25.8,-50.11576854,88.41477024,23.64263916,39.87955856,31.92613983,51.3156919,30.6379
59:36.3,-50.28850744,89.44321231,24.25898552,40.34109497,31.96472168,51.70499358,30.8002
59:46.7,-50.43687964,90.38476072,24.56762505,40.69695282,31.72161865,51.83696252,30.71
59:57.2,-50.59044279,91.42739593,25.02031517,40.94459152,31.60643768,51.96582332,30.7461
00:07.7,-50.72117944,92.38123185,25.59353447,41.33708954,31.44622993,52.18442184,30.71
00:18.2,-50.85512969,93.43666,25.8920517,41.7370491,31.60538101,52.60012765,30.692
00:28.7,-50.9678483,94.40143788,26.18084717,41.92809677,31.27751541,52.55881578,30.5838
00:39.1,-51.0817861,95.46812218,26.33455467,42.20614624,30.98065186,52.60697791,30.7461
00:49.6,-51.17614858,96.44238719,26.50346947,42.53399658,31.06175232,52.91953129,30.5117
01:00.1,-51.26972559,97.51865425,26.80212212,42.82857513,30.85082626,53.0364257,30.6198
01:10.6,-51.34544507,98.50083545,26.86250114,42.98872375,30.4291153,52.92281104,30.728
01:21.1,-51.41837783,99.58490259,27.03253555,43.25087738,29.91521263,52.84497021,30.6198
01:31.5,-51.47521525,100.5733266,27.25576019,43.52223587,29.21193504,52.67616087,30.692
01:42.0,-51.52727153,101.6633155,27.49300575,43.71005249,28.72585297,52.5664943,30.6379
01:52.5,-51.56504589,102.6562406,27.63524055,43.87172318,28.51142502,52.58578412,30.5658
02:03.0,-51.59369854,103.650682,27.72824287,43.99021149,28.30150414,52.57225586,30.5297
02:13.5,-51.61465697,104.745814,27.8227005,43.93841171,28.06182671,52.40107673,30.5477
02:23.9,-51.62409288,105.7420791,28.48246002,44.12585449,27.65315056,52.34759049,30.5477
02:34.4,-51.62388456,106.8382083,28.38716125,44.27405167,27.17849541,52.22307368,30.5658
02:44.9,-51.61406958,107.8344529,28.34641647,44.46590424,26.62134171,52.09854979,30.5477
02:55.3,-51.59269791,108.9295508,28.29658318,44.43315125,26.34104156,51.9273722,30.4756
03:05.8,-51.56366961,109.9239307,28.44948387,44.52304077,25.94174767,51.80468044,30.6018
03:16.3,-51.52120291,111.0159618,28.54171181,44.68611526,25.44328499,51.69865917,30.4936
03:26.7,-51.47305008,112.0066603,28.49849319,44.88235474,24.3741188,51.35194181,30.6198
03:37.2,-51.40962494,113.0936576,28.0544281,45.05490494,24.05103302,51.34638328,30.4395
03:47.7,-51.34250126,114.0788919,28.14425278,45.12977219,23.90554047,51.34506262,30.5117
03:58.1,-51.25831576,115.1589428,28.3043499,44.98114777,23.38120842,50.97341377,30.4576
04:08.6,-51.17243637,116.1370123,28.37461662,45.16191483,22.91422844,50.92185221,30.4576
04:19.1,-51.06775348,117.2082591,28.36706734,45.1947403,22.54240608,50.78475844,30.4395
04:29.6,-50.96338136,118.1775449,28.28905487,45.28964615,22.25229836,50.74057435,30.4576
04:40.1,-50.8385255,119.2383006,28.43015289,45.20477295,22.03716278,50.57210885,30.4936
04:50.5,-50.71597142,120.1972865,28.47600174,45.12709427,21.69911957,50.35655299,30.4756
05:01.0,-50.57131484,121.2459255,28.42335701,45.08930588,21.2631321,50.1357123,30.4035
05:11.6,-50.43094762,122.1932181,28.61531258,45.11212158,20.88509178,49.99905884,30.4215
05:22.0,-50.26691039,123.2282923,28.58289337,45.11602402,20.62866783,49.89569574,30.3494
05:32.5,-50.10913302,124.1626211,28.58922958,45.19768143,20.38967705,49.87142033,30.3314
05:43.0,-49.94321406,125.0903931,28.6414299,45.0651741,20.16817093,49.66151896,30.4756
05:53.4,-49.75142918,126.1030506,28.6001606,45.07390976,19.72631836,49.49126325,30.3855
06:03.9,-49.5687626,127.0162469,28.59962463,45.09656143,19.62024498,49.46972297,30.4035
06:14.4,-49.35881283,128.012348,28.55485535,45.04822922,19.36614227,49.32489511,30.3674
06:24.9,-49.15987674,128.9100398,28.45816422,44.86503601,18.80584908,48.93863075,30.3494
06:35.3,-48.93231191,129.8886556,28.32716179,45.01226044,18.3728199,48.90798772,30.3494
06:45.8,-48.71761516,130.7700915,28.20928764,44.99516296,17.96730995,48.74010879,30.3855
06:56.3,-48.47299535,131.7304298,28.15485954,44.95291519,17.58231163,48.55983037,30.3314
07:06.8,-48.24306045,132.5949541,27.86397171,44.89416122,17.39347076,48.43431128,30.3133
07:17.3,-47.98197647,133.5364137,27.60019684,44.70743561,17.0132885,48.12283222,30.3133
07:27.7,-47.737343,134.3835211,27.3363018,44.53159332,16.40540504,47.74449099,30.2412
07:38.2,-47.46038224,135.3056103,27.30481148,44.48273849,16.36036682,47.6831253,30.2953
07:48.7,-47.2015932,136.1349319,27.29003334,44.4393425,15.85168839,47.47021403,30.2953
07:59.1,-46.90936356,137.0372955,27.19403648,44.38290787,15.57225418,47.32369013,30.3494
08:09.7,-46.63696537,137.848599,26.99735641,44.32333374,15.11219025,47.11617094,30.2773
08:20.1,-46.33007131,138.7310322,27.14925385,44.20323181,14.84818077,46.92060772,30.3494
08:30.6,-46.0446138,139.5241537,26.77880478,44.17617798,14.67152596,46.8355333,30.4215
08:41.0,-45.72365638,140.3865744,26.36369705,43.9490242,14.12084103,46.44651307,30.2592
08:51.5,-45.42568596,141.161473,26.06511116,43.77666855,14.13401604,46.28425466,30.3133
09:02.0,-45.09125941,142.0038812,25.91878891,43.4913826,13.99646854,45.97086339,30.3494
09:12.6,-44.78131567,142.7606252,25.75242996,43.30335999,13.87244034,45.75344814,30.3674
09:23.0,-44.4340108,143.5831166,25.56780434,43.03551865,13.71791458,45.45112595,30.2232
09:33.5,-44.11262308,144.3218425,25.54104996,42.85995102,13.26857567,45.1505432,30.2232
09:44.0,-43.75301703,145.124622,25.1473217,42.6568718,13.04010773,44.88652852,30.2953
09:54.5,-43.42070442,145.8455348,24.76382065,42.47879028,12.76321125,44.63307077,30.2953
10:05.0,-43.0493607,146.6288619,24.44705963,42.12278366,12.39308643,44.18556953,30.2592
10:15.5,-42.70662863,147.3322484,24.22668457,41.76978302,12.12637424,43.77202772,30.2953
10:26.0,-42.35910861,148.0273841,23.89666367,41.5620842,12.16732502,43.58150186,30.1871
10:36.4,-41.97143732,148.7826254,24.16063881,41.48497391,11.90709114,43.43895163,30.3314
10:47.0,-41.61421842,149.4607266,23.59802818,41.64831161,11.81393147,43.5631595,30.2232
10:57.4,-41.21614134,150.1974308,23.4667263,41.24468994,11.71612263,43.14926076,30.2773
11:08.0,-40.84969827,150.8588936,23.89042664,40.82457733,11.43515587,42.67668369,30.4035
11:18.4,-40.44172083,151.5775115,23.41633224,40.59610748,11.2070446,42.39172235,30.2412
11:28.9,-40.06650097,152.2227458,23.11556816,40.53597641,11.08821774,42.29928515,30.2953
11:39.4,-39.64911494,152.9237691,22.66909599,40.16991043,10.90601063,41.89548744,30.115
11:49.9,-39.26555543,153.5532393,22.17955017,39.86822891,10.59275818,41.51941417,30.1691
12:00.4,-38.83922868,154.2371872,21.70269012,39.65021133,10.48748589,41.27746733,30.2052
12:10.9,-38.44775297,154.8513578,21.29069519,39.39749146,10.35634708,40.9964261,30.2232
12:21.4,-38.01293971,155.5187492,21.48514175,39.10956955,10.00692272,40.63473975,30.1871
12:31.9,-37.61394738,156.1181256,21.11788368,38.7351532,9.571927071,40.16406061,30.2232
12:42.4,-37.17108133,156.7695071,20.65107155,38.59489059,9.556150436,40.01920367,30.115
12:52.9,-36.76495828,157.3545811,20.31705284,38.44840622,9.506887436,39.86198568,30.2232
13:03.4,-36.31445267,157.9905264,20.66128159,38.26682663,9.197047234,39.61813953,30.2232
13:13.9,-35.90157115,158.5618171,20.14442635,38.05368042,9.107398033,39.3849174,30.1871
13:24.4,-35.44382553,159.1828588,19.57919502,37.80719757,8.803050041,39.06989984,30.2773
13:34.8,-35.02453388,159.7408716,19.16029358,37.57495117,8.804134369,38.84005704,30.1871
13:45.3,-34.55993075,160.347611,18.66896248,37.31826019,8.772790909,38.57827584,30.133
13:55.8,-34.13456706,160.892865,18.34881592,37.05567551,8.689477921,38.30116094,30.133
14:06.3,-33.663465,161.4858347,17.84781265,36.74190521,8.682377815,37.98946033,30.1511
14:16.8,-33.23235712,162.0188353,17.58102036,36.53458786,8.497189522,37.74333531,30.1691
14:27.3,-32.75510107,162.5986091,17.84155846,36.1924324,8.461735725,37.40768228,30.2232
14:37.7,-32.31855294,163.1198755,17.31410027,35.79457855,8.294512749,36.97789739,30.115
14:48.2,-31.83547757,163.6870134,16.84194374,35.69067764,8.319636345,36.87658828,30.1511
14:58.7,-31.3937829,164.1970373,16.30953407,35.34563065,8.11673069,36.48978565,30.0789
15:09.4,-30.90520239,164.7520721,15.84704113,35.13733673,8.086561203,36.27494929,30.097
15:19.9,-30.45863779,165.2513453,15.40359688,34.92777252,7.714343071,35.98421847,30.097
15:30.4,-29.96485268,165.7948371,15.02046013,34.45054626,7.427144527,35.45452121,30.1871
15:40.9,-29.51369137,166.2838377,14.53849602,33.98079681,7.309176922,34.9665142,30.1691
15:51.3,-29.01498852,166.8162919,14.05074787,33.58895111,7.414452553,34.60119205,30.1691
16:01.9,-28.5594815,167.2955116,13.46599197,33.40276337,7.344087124,34.39689242,30.115
16:12.4,-28.05613583,167.817461,12.88442612,33.08613968,7.371566772,34.08690455,30.1511
16:22.9,-27.59652557,168.2873644,12.34504795,33.07627869,7.382454872,34.0717757,30.2052
16:33.4,-27.08879663,168.7993007,11.90462017,32.96072769,7.621938705,34.00600153,30.115
16:43.8,-26.62531877,169.2603248,11.4692812,32.53845215,7.34695816,33.52906118,30.2773
16:54.4,-26.11345586,169.7627672,10.9947958,32.36532593,7.308640957,33.34554469,30.133
17:05.1,-25.5995251,170.2604148,10.38597965,32.10663605,7.13092947,33.0465159,30.115
17:15.6,-25.13057456,170.7087621,9.92141819,31.84298325,6.994423866,32.75391527,30.1511
17:26.1,-24.61286842,171.197626,9.545666695,31.53066063,6.891610622,32.42256195,30.1871
17:36.6,-24.14058987,171.6382142,9.189700127,31.291996,7.091612816,32.22839875,30.2052
17:47.1,-23.61933373,172.118759,8.767113686,30.75913239,7.306568146,31.75338213,30.2232
17:57.5,-23.14392183,172.5519979,8.48171711,30.47942352,7.213779926,31.45656682,30.1511
18:08.1,-22.61932915,173.0246743,7.950597286,30.21520233,7.065624237,31.15817862,30.1511
18:18.6,-22.14097686,173.4509601,7.395893097,29.93243027,6.953178883,30.84952141,30.1511
18:29.0,-21.61324912,173.9162053,6.904340744,29.61108017,6.870557785,30.51106314,30.1691
18:39.5,-21.13213913,174.335934,6.37643671,29.11743546,7.391244888,30.14684039,30.0248
18:50.0,-20.6497758,174.7526712,5.862013817,28.83765221,7.45962286,29.88508276,30.2052
19:00.5,-20.11777749,175.2077394,5.460473061,28.67567253,7.513908863,29.73572758,30.133
19:11.2,-19.58436021,175.6594061,5.084505081,28.58073044,7.546474934,29.64611174,30.0248
19:21.8,-19.09824882,176.0671548,4.600586891,28.30443192,7.613082409,29.38878148,30.1871
19:32.2,-18.56226338,176.512647,4.260333061,27.97023964,7.590939999,29.05541272,30.1871
19:42.7,-18.07389461,176.9149588,3.94251442,27.6249733,7.469826221,28.68588447,30.133
19:53.3,-17.53551349,177.3546591,3.440454245,27.36892128,7.482989788,28.4340191,30.2052
20:03.9,-17.04504272,177.7519029,2.854680061,26.98620033,7.563926697,28.07708453,30.097
20:14.4,-16.50443325,178.1862073,2.199820042,26.69309998,7.916800022,27.88184228,30.133
20:24.9,-16.01201247,178.5787109,1.711747527,26.35689545,8.123878479,27.6115028,30.1511
20:35.4,-15.46933687,179.008002,1.244021893,25.94285965,8.184062004,27.22599603,30.115
20:45.8,-14.9751095,179.396107,0.738998771,25.60222435,8.244094849,26.91055537,30.1691
20:56.3,-14.43052486,179.8207399,0.255562663,25.40948105,8.383322716,26.7614908,29.9888
21:06.9,-13.93463007,-179.7952223,-0.30219847,25.33088112,8.543088913,26.72705947,30.1511
21:17.3,-13.3882858,-179.3748788,-0.832651973,24.97598457,8.733485222,26.44316391,30.0429
21:27.8,-12.89085935,-178.9945875,-1.338181734,24.57551003,8.690616608,26.04120443,30.0248
21:38.3,-12.342904,-178.5781919,-1.814452887,24.17131805,8.75983429,25.67436193,30.0609
21:48.8,-11.84407821,-178.2013157,-2.456987381,23.86792374,9.054140091,25.47936908,30.115
21:59.3,-11.29465353,-177.7885264,-2.833861351,23.38129997,9.15875721,25.05462354,30.097
22:09.8,-10.79455647,-177.4147784,-3.356105089,23.18680954,9.243713379,24.89414125,30.0068
22:20.3,-10.2438016,-177.0052403,-3.865877867,22.89146233,9.376941681,24.65928233,30.1511
22:30.8,-9.742557073,-176.6342927,-4.37660408,22.70194244,9.425844193,24.4917971,30.0609
22:41.3,-9.190608632,-176.2276915,-4.960195541,22.3276577,9.397768974,24.12223382,30.1871
22:51.7,-8.688339572,-175.8592711,-5.391444206,21.95393944,9.539212227,23.82394977,30.0609
23:02.3,-8.135329037,-175.4552654,-5.883553505,21.61756897,9.67965126,23.56122627,30.133
23:12.8,-7.632154978,-175.089058,-6.317189693,21.31491089,9.897642136,23.36603425,30.0789
23:23.2,-7.078212976,-174.6873336,-6.681598663,21.03411865,9.902109146,23.10420556,29.9888
23:33.7,-6.574249602,-174.323066,-7.281412125,20.63279343,10.17317772,22.84566255,30.0789
23:44.2,-6.019504199,-173.9233086,-7.839474201,20.44812584,10.38833618,22.76409244,30.0248
23:54.7,-5.514867625,-173.5606802,-8.213205338,20.06806755,10.62836552,22.52723426,30.115
24:05.2,-4.959444326,-173.1625758,-8.678527832,19.70390511,10.99468327,22.37070425,30.1511
24:15.6,-4.454247676,-172.8012998,-9.257084846,19.3091526,11.07732964,22.05206388,30.0429
24:26.1,-3.898270278,-172.4045341,-9.889839172,19.05701447,11.39815903,21.98176495,30.097
24:36.6,-3.392626037,-172.0443373,-9.740057945,18.90744019,11.75979137,22.04640401,29.9888
24:47.1,-2.83621727,-171.6486098,-10.47676086,18.55799103,12.01788521,21.87125591,30.0789
24:57.5,-2.330236429,-171.2892189,-10.89993477,18.1239357,12.20025349,21.59683531,30.0248
25:08.1,-1.773518062,-170.8942017,-11.52490711,17.70776558,12.28989315,21.28571184,30.0429
25:18.5,-1.267310865,-170.5353299,-11.98705673,17.44687271,12.5758276,21.22634567,30.0609
25:29.0,-0.761034512,-170.176622,-12.57536888,17.28076744,12.80926228,21.21619086,30.097
25:39.5,-0.204080156,-169.782124,-13.1460762,17.02071953,12.67569065,20.91009207,30.0789
25:49.9,0.302260977,-169.4235117,-13.68434715,16.72195816,13.12707615,20.93465227,30.097
26:00.4,0.859225845,-169.029,-14.09363461,16.3704052,13.33557701,20.77821325,30.115
26:10.9,1.365521621,-168.6702238,-14.39618206,16.07152367,13.62148762,20.72299727,29.9888
26:21.4,1.922376592,-168.2753842,-14.92571068,15.70123768,13.88388348,20.60013044,30.1511
26:31.9,2.428517515,-167.9161709,-15.44876385,15.36672783,14.182827,20.53874733,30.0789
26:42.3,2.985141647,-167.5206893,-15.82920837,15.2171402,14.34900761,20.53353761,30.133
26:52.8,3.491017687,-167.1607657,-16.15578651,15.04125881,14.53943253,20.52994833,30.097
27:03.3,4.047289211,-166.7643415,-16.57849121,14.82899094,14.89888477,20.6227362,30.0248
27:13.8,4.552789377,-166.4034206,-16.87352753,14.59149551,15.00331497,20.52163916,30.133
27:24.3,5.108586202,-166.0057397,-17.14190292,14.19306946,15.21082497,20.38799926,30.0248
27:34.8,5.613598436,-165.6435484,-17.72445488,14.00915146,15.42040157,20.40393723,30.0609
27:45.2,6.168796766,-165.2443239,-18.24354744,13.97515965,15.69651699,20.57771089,29.9888
27:55.7,6.673207944,-164.8805617,-18.52888107,13.68131924,15.88249683,20.51592846,29.9888
28:06.2,7.227682274,-164.4794656,-18.86724854,13.37426949,16.13260841,20.50036317,30.0248
28:16.7,7.731377136,-164.1138593,-19.28525734,12.9839077,16.44105721,20.48426137,30.0609
28:27.2,8.28500068,-163.7105776,-19.60108566,12.84673309,16.46857834,20.41204394,29.9888
28:37.7,8.787863113,-163.3428402,-19.80072784,12.66260052,16.60627365,20.40365282,30.097
28:48.2,9.340504817,-162.937045,-20.25490189,12.58009624,17.18618202,20.81751119,29.9527
28:58.7,9.842416146,-162.5668897,-20.68188858,12.29015064,17.47281647,20.87259518,29.9888
29:09.2,10.39394538,-162.1582532,-20.9268074,12.15902042,17.4485054,20.76933583,30.0609
29:19.7,10.89478352,-161.7853658,-20.67732239,11.76509857,17.67729378,20.74191258,30.0609
29:30.2,11.44506454,-161.3735737,-21.23418999,11.62970066,17.96016121,20.89457198,29.9167
29:40.6,11.94470568,-160.9976674,-21.64738846,11.4813261,18.23072243,21.03646122,30.097
29:51.1,12.49360018,-160.5823646,-22.04203796,11.27338505,18.4488678,21.10468895,30.0429
30:01.6,12.99191712,-160.2031252,-22.40779495,10.9099617,18.80152512,21.21595664,29.8986
30:12.2,13.5392825,-159.7839838,-22.73718643,10.71030521,18.96158028,21.2488818,29.9347
30:22.7,14.03614376,-159.4010834,-23.34596062,10.35200119,19.31913376,21.37865518,30.0429
30:33.2,14.58183575,-158.9777483,-23.60331535,10.23643208,19.69824219,21.66107042,29.9888
30:43.6,15.07710642,-158.5908727,-24.03514481,10.05653286,20.18021584,22.00772182,29.8986
30:54.1,15.62097219,-158.1630023,-24.31625366,9.861485481,20.39709091,22.11275559,30.0248
31:04.6,16.11451312,-157.7718237,-24.45966721,9.462175369,20.49481201,22.02522224,29.9527
31:15.1,16.65639984,-157.3390219,-24.93711662,9.434776306,20.77441978,22.26329726,30.0248
31:25.5,17.14806759,-156.9432125,-25.21995926,9.247797966,21.05923462,22.44533739,30.097
31:36.0,17.63879278,-156.5450671,-25.55104065,8.85185051,21.26326752,22.47066448,29.9347
31:46.5,18.17745906,-156.1043287,-25.90140152,8.716506958,21.4786377,22.61433106,29.9527
31:57.0,18.66609079,-155.701047,-26.26795387,8.518480301,21.91923523,22.95102233,29.8806
32:07.5,19.20236822,-155.2544482,-26.65538216,8.06910038,22.04148674,22.89720805,29.8445
32:18.0,19.6887477,-154.8456477,-26.92827797,7.861379147,22.0871582,22.8629736,29.9527
32:28.4,20.22246039,-154.3927925,-27.14354897,7.711756706,22.22224808,22.93808955,30.0248
32:38.9,20.70642539,-153.9781181,-27.49486351,7.475387096,22.62766838,23.24646048,29.9888
32:49.4,21.23739064,-153.5185966,-27.91146088,7.356119633,22.87702942,23.44268564,29.9167
32:59.9,21.71877383,-153.0976657,-28.02549553,7.115753174,23.35918999,23.83820892,29.8806
33:10.4,22.24680039,-152.6310682,-28.37095451,6.905600071,23.42765427,23.83634499,29.8986
33:20.9,22.72542248,-152.2034983,-28.5716095,6.826653957,23.44758224,23.82898881,29.8265
33:31.4,23.25031398,-151.7293739,-28.75858498,6.53810358,23.57844543,23.87323402,29.9167
33:41.9,23.72599397,-151.2947826,-28.34799385,6.270755291,23.74564743,23.97561574,29.9527
33:52.3,24.24754209,-150.8126942,-28.78528976,6.09092617,23.7556572,23.93000921,29.9527
34:02.9,24.72008531,-150.370658,-29.09701538,5.945728779,24.01399612,24.14387469,29.9167
34:13.3,25.23807491,-149.8801548,-29.60508537,5.939470768,24.51905251,24.63445074,29.9167
34:23.8,25.70728158,-149.4302503,-30.02550125,5.760720253,24.68175888,24.74569898,29.8806
34:34.3,26.22148896,-148.9308678,-30.45520401,5.55120039,24.89193535,24.89917804,29.8986
34:44.8,26.68714906,-148.4726714,-30.83675575,5.305121899,25.09704018,25.04334219,30.0248
34:55.3,27.19733516,-147.9639316,-31.20331955,5.113820076,25.57043648,25.47145575,29.9167
35:05.8,27.65923183,-147.4970062,-31.29476357,4.969953537,25.68154716,25.55283819,30.0429
35:16.3,28.16515077,-146.9784036,-31.70839882,4.756989479,26.21181488,26.03804504,29.9347
35:26.8,28.62305177,-146.5022848,-32.05843735,4.479977608,26.58595848,26.35953244,29.9347
35:37.3,29.12444572,-145.9733276,-32.33180237,4.179383755,26.88238525,26.60447487,30.0068
35:47.8,29.5781103,-145.4875646,-32.73326874,4.100036144,26.90178299,26.60419057,30.0248
35:58.3,30.07470603,-144.9477337,-32.96328354,3.944670439,27.04415512,26.72046907,29.8085
36:08.8,30.52388317,-144.4518483,-33.03452301,3.755609751,27.52355003,27.17748863,29.9347
36:19.3,31.01540066,-143.9006111,-33.37391663,3.609366894,27.61726189,27.24640833,29.9708
36:29.8,31.459824,-143.3941116,-33.71801758,3.459291458,27.79559898,27.40153285,30.0429
36:40.3,31.94596271,-142.8309352,-34.03902054,3.362956524,27.77175713,27.35947642,29.9708
36:50.7,32.38535903,-142.3133434,-34.40393829,3.258564949,27.98240089,27.55411162,29.9888
37:01.2,32.86580819,-141.7376814,-34.77663422,2.950470448,28.25806046,27.79292396,30.0429
37:11.7,33.29988379,-141.2084784,-34.92386627,2.786281586,28.49592972,28.01530848,30.0248
37:22.2,33.77431556,-140.6197707,-35.10847855,2.509642601,28.60144615,28.09328299,29.9888
37:32.7,34.2027665,-140.0784646,-35.4628067,2.335787058,28.8876133,28.36348527,29.9888
37:43.2,34.67083936,-139.4761512,-36.25237274,2.276767731,29.29191017,28.7566914,30.0248
37:53.7,35.09334462,-138.9222092,-36.51028442,2.122943163,29.53268814,28.98579432,30.0068
38:04.2,35.55469657,-138.3057299,-36.79229355,2.017230988,29.93623161,29.38460295,30.0068
38:14.7,35.9709283,-137.7386603,-37.0971756,1.759096026,30.26435471,29.69727949,30.0068
38:25.1,36.42518369,-137.1074279,-37.37479401,1.614274144,30.78155708,30.21151012,29.9347
38:35.7,36.83478672,-136.5266979,-37.53621674,1.527433276,30.6437149,30.06383373,30.115
38:46.1,37.28155281,-135.8801658,-37.89766312,1.443115711,30.95423317,30.37020696,30.0609
38:56.6,37.68416173,-135.2852564,-38.1833725,1.404339671,31.02606583,30.43691111,29.9888
39:07.2,38.12302529,-134.622851,-38.32270813,1.372318029,30.98887444,30.39524449,29.9347
39:17.6,38.5182576,-134.0132566,-38.73909378,1.401977181,30.91783142,30.3173011,29.9708
39:28.2,38.94879174,-133.3344177,-38.99332047,1.208781719,31.38320541,30.77943168,29.9708
39:38.7,39.33624447,-132.709633,-38.6123848,1.198414326,31.58966637,30.9956583,29.9708
39:49.1,39.7579984,-132.013828,-38.93497849,0.984516025,31.93676758,31.33674228,30.0248
39:59.6,40.13726173,-131.3733748,-39.47646713,0.947381556,32.133564,31.52755937,29.9347
40:10.1,40.54976418,-130.6600708,-39.88853455,0.793032825,32.40455246,31.79300846,29.9347
40:20.6,40.92039756,-130.0034984,-40.36653519,0.784473836,32.60332108,31.98789473,29.9888
40:31.1,41.32316699,-129.27219,-40.6922226,0.517348528,32.83367157,32.21219359,29.8986
40:41.5,41.68472305,-128.5990339,-41.05305481,0.265257478,33.14586639,32.52177372,29.9167
40:52.0,42.07725061,-127.8492704,-41.28939819,0.181108847,33.41502762,32.7918812,29.9527
41:02.6,42.4292649,-127.1591208,-41.62652969,0.06497734,33.70853043,33.08538523,29.8806
