Date/Time,ISS Latitude,ISS Longitude,MI_X (µT),MI_Y (µT),MI_Z (µT),Tot_MI,Temperature (°C)
09:42.9,32.28039951,-166.0471853,-32.33215714,4.864468098,25.87060928,25.70251578,30.1871
09:53.3,32.76151462,-165.4729713,-32.67546844,4.74864769,26.10870361,25.91406164,30.2232
10:03.9,33.19621176,-164.9451206,-32.89998627,4.761940956,26.42631149,26.2321565,30.133
10:14.4,33.67134704,-164.3579292,-33.20701981,4.667603016,26.59981728,26.3842714,30.2052
10:24.9,34.10045709,-163.8180301,-33.450737,4.609320164,26.63985252,26.40978678,30.3674
10:35.3,34.56927103,-163.2172877,-33.79833603,4.472986698,27.23467636,26.98030523,30.2052
10:45.8,34.99247297,-162.664821,-33.91344452,4.317086697,27.51273346,27.23369779,30.2232
10:56.3,35.4546104,-162.049981,-34.34233856,4.084449291,27.76687241,27.44703246,30.2773
11:06.8,35.87157295,-161.4844277,-34.67296982,3.937915564,27.87110901,27.52513263,30.2052
11:17.3,36.32665821,-160.8549165,-35.01858521,3.80988121,28.18356705,27.81744167,30.2052
11:27.8,36.73703647,-160.2757574,-35.21442413,3.718202353,28.22540665,27.84392546,30.1871
11:38.2,37.18467682,-159.6310012,-35.51606369,3.708610535,28.36951637,27.98333768,30.2412
11:48.8,37.58810195,-159.037731,-35.75590897,3.537354469,28.5271492,28.11681364,30.2773
11:59.2,38.027891,-158.3771561,-36.15684509,3.307091236,28.81065559,28.36959434,30.2232
12:09.8,38.42398391,-157.7692692,-36.41740036,3.263225794,28.9310379,28.48220842,30.2052
12:20.2,38.85548794,-157.0923292,-36.58960342,3.062789202,29.47258949,29.00731986,30.1691
12:30.7,39.2438525,-156.4693066,-37.01097107,2.923455238,29.90902901,29.42933291,30.1691
12:41.2,39.66662755,-155.775455,-37.25672913,2.698312044,30.14290237,29.64150337,30.1511
12:51.7,40.0468471,-155.1368187,-37.35872269,2.680101156,30.37823296,29.87743726,30.133
13:02.2,40.46042872,-154.4255228,-37.64966202,2.685960293,30.41257477,29.90801606,30.2592
13:12.7,40.83206956,-153.7708082,-37.93388748,2.448214054,30.71404839,30.18961134,30.2592
13:23.2,41.23597279,-153.0415762,-38.25643158,2.309860468,31.0378933,30.50294812,30.2052
13:33.7,41.59858754,-152.3703325,-38.47587204,2.109104395,31.08709908,30.53490099,30.2592
13:44.1,41.99231038,-151.6226864,-38.7071228,2.05000782,31.36358643,30.80860209,30.2232
13:54.6,42.34543457,-150.9345038,-39.01251984,1.990774155,32.36489105,31.81881259,30.1871
14:05.1,42.7284545,-150.1680063,-39.2969017,1.766091347,32.37799835,31.81441425,30.2592
14:15.6,43.07160662,-149.4625024,-39.63714981,1.773025036,32.68639755,32.12331012,30.2232
14:26.1,43.44338065,-148.6767848,-39.85559464,1.648578405,32.80376816,32.23273835,30.3133
14:36.6,43.7760655,-147.9536317,-39.97291565,1.361471891,33.13619995,32.55592784,30.3494
14:47.1,44.13604379,-147.1483387,-40.2779007,1.15763247,33.32598877,32.73658106,30.2953
14:57.5,44.4577457,-146.4072769,-40.51233673,0.875637949,33.61851883,33.02210189,30.2953
15:08.1,44.80535794,-145.582149,-40.61531067,0.874334455,33.82006454,33.22568157,30.2232
15:18.5,45.11555439,-144.8229598,-40.81628418,0.762248993,33.99921799,33.40226883,30.3494
15:29.0,45.45022,-143.9778059,-41.12726593,0.567797422,34.10731506,33.50379186,30.1871
15:39.5,45.74837483,-143.2003528,-41.29166031,0.50097084,34.26042175,33.65614075,30.2232
15:50.0,46.04060448,-142.4141707,-41.57912064,0.404109955,34.56888199,33.96456663,30.3494
16:00.5,46.35506639,-141.5393054,-41.7461586,0.292252868,34.70074463,34.0951746,30.3314
16:11.0,46.66204241,-140.6538943,-42.09687424,0.002736737,34.90435028,34.29601729,30.3314
16:21.5,46.93447475,-139.8398451,-42.41033554,-0.166307509,35.03487015,34.42469243,30.2232
16:32.0,47.20045939,-139.0171488,-42.64952469,-0.252342284,35.57243729,34.96873527,30.2592
16:42.4,47.4854422,-138.1022313,-42.95029831,-0.076038599,35.61243057,35.00429538,30.4215
16:53.0,47.73747277,-137.261517,-43.29793167,-0.092064731,35.91040802,35.30252043,30.3314
17:03.5,48.00680079,-136.3269422,-43.59244919,-0.17242381,36.19720459,35.59037652,30.2052
17:14.0,48.26769011,-135.3822314,-43.67980576,-0.255639493,36.38456345,35.78019009,30.3674
17:24.5,48.49739962,-134.5147017,-43.93445587,-0.388007581,36.80783844,36.20819057,30.4215
17:35.0,48.71987595,-133.6390305,-44.07295227,-0.432750821,37.11193848,36.51589104,30.3133
17:45.5,48.95609463,-132.6665209,-44.2142868,-0.580740452,37.33232498,36.73997089,30.2953
17:55.9,49.16298448,-131.7741703,-44.40802002,-0.772001982,37.75881958,37.17413648,30.3314
18:06.5,49.3817691,-130.7836836,-44.5956955,-0.664763212,37.92649078,37.33985696,30.3314
18:17.0,49.57254994,-129.875364,-44.68830109,-1.521685004,38.30154419,37.7443441,30.3133
18:27.5,49.77334384,-128.8677745,-45.05203247,-1.397144437,38.60242462,38.04007317,30.3855
18:38.0,49.94752049,-127.9443603,-45.24277496,-1.372847557,39.04149246,38.48220458,30.4035
18:48.5,50.12978068,-126.9206789,-45.3370018,-1.421469569,39.26010895,38.70451819,30.2953
18:58.9,50.28687844,-125.9831534,-45.48257446,-1.279323101,39.5346489,38.97617935,30.3494
19:09.5,50.4501063,-124.9445958,-45.59925461,-1.267285228,39.83235168,39.27623961,30.2592
19:19.9,50.58968464,-123.9941067,-45.76623917,-1.295740724,39.97657776,39.42130736,30.2773
19:30.4,50.73341231,-122.9419707,-46.02410126,-1.373027325,40.08290863,39.52847919,30.4035
19:40.9,50.85506139,-121.9798293,-46.14093018,-1.306718588,40.2253952,39.66924505,30.2232
19:51.4,50.9788654,-120.9156175,-46.30550766,-1.297858357,40.38295746,39.82665165,30.3314
20:01.9,51.08223007,-119.9432035,-46.47379303,-1.24075222,40.90434647,40.35134735,30.2773
20:12.5,51.18573817,-118.8685415,-46.48574448,-1.26985991,41.24124527,40.6935758,30.2412
20:23.1,51.27848189,-117.7890984,-46.5820961,-1.36524713,41.54280853,41.00105785,30.3674
20:33.6,51.35338858,-116.8040485,-46.66002274,-1.509432077,41.86801529,41.33459891,30.3855
20:44.0,51.42537194,-115.7168464,-46.79150391,-1.681563139,42.5873642,42.06803703,30.3494
20:54.5,51.48129411,-114.7256083,-46.67316818,-1.737005234,42.84967804,42.337205,30.2773
21:05.0,51.53228831,-113.6325663,-46.70942307,-1.807718635,43.08642197,42.57931636,30.3674
21:15.5,51.56904838,-112.6368955,-46.68828583,-1.87128377,43.47805786,42.97854037,30.4035
21:26.0,51.59663893,-111.6397562,-46.74362564,-1.797827721,44.02280045,43.5258029,30.2592
21:36.4,51.61637135,-110.5417008,-46.83732986,-1.7940979,44.26550293,43.77003778,30.2412
21:46.9,51.62464612,-109.5428335,-46.96123123,-1.80733192,44.4667778,43.97271365,30.2592
21:57.4,51.62310592,-108.443897,-47.10611725,-1.654572964,44.86749649,44.37030241,30.3314
22:07.9,51.6120376,-107.4451594,-47.15681076,-1.64628005,45.27071381,44.77712536,30.3494
22:18.4,51.58923501,-106.3473978,-47.19107056,-1.504083157,45.46414948,44.96732239,30.2592
22:28.9,51.55885774,-105.3506546,-47.33535767,-1.36152184,45.96225357,45.46479008,30.2953
22:39.4,51.51486449,-104.2560963,-47.3808403,-1.31638062,46.44612122,45.95208585,30.2592
22:49.8,51.46527732,-103.2631849,-47.47161865,-1.34645474,46.62532043,46.13308821,30.4035
23:00.3,51.40023343,-102.1738243,-47.34255219,-1.446841121,46.81231308,46.3264876,30.3674
23:10.8,51.33159686,-101.1865205,-47.30112457,-1.352235556,47.18099594,46.69661438,30.3674
23:21.3,51.24570723,-100.1042838,-47.24367523,-1.107127428,47.24762344,46.75810066,30.3314
23:31.8,51.15823983,-99.12430878,-47.40857315,-1.020694017,47.30293274,46.81026264,30.2773
23:42.3,51.05177425,-98.05103335,-47.30361176,-1.073206067,47.30645752,46.8161199,30.2953
23:52.8,50.94574581,-97.08000584,-47.27678299,-0.968714237,47.58217239,47.09272506,30.3674
24:03.3,50.81903214,-96.01742648,-47.09906387,-1.028818369,47.97616959,47.49391805,30.1871
24:13.8,50.69476368,-95.05686283,-46.9984436,-1.009019852,48.40269852,47.92536803,30.3133
24:24.3,50.54818782,-94.00658464,-47.0859642,-1.074548364,48.51166916,48.0359317,30.3855
24:34.7,50.40604817,-93.05788503,-46.97109985,-0.837602556,48.91677856,48.44152871,30.4035
24:45.2,50.24003359,-92.02136967,-46.86257935,-0.703942716,49.01642227,48.54114346,30.3314
24:55.7,50.08043598,-91.08579768,-46.74248886,-0.651349247,50.10024261,49.63583461,30.2953
25:06.2,49.89545396,-90.06435655,-46.69685745,-0.493465245,50.20856476,49.74380992,30.3494
25:16.7,49.71884235,-89.14303916,-46.41030884,-0.422472179,50.60383987,50.14495771,30.3314
25:27.2,49.51540858,-88.13784022,-46.36185837,-0.32288754,50.69068909,50.23234374,30.2953
25:37.7,49.32226107,-87.23175415,-46.23999405,-0.27324301,50.96474457,50.50979961,30.2773
25:48.2,49.1009083,-86.24380144,-46.21272659,-0.093572937,51.81002045,51.36218695,30.3314
25:58.6,48.89172693,-85.35378681,-46.15760422,0.214315549,52.09926605,51.65483375,30.3314
26:09.2,48.65302548,-84.38392044,-45.9955368,0.290004075,52.28076172,51.83981685,30.4215
26:19.6,48.42833274,-83.51068076,-45.91703415,0.396173209,52.49272156,52.05502604,30.4215
26:30.2,48.17285976,-82.55958374,-45.7087059,0.501361251,52.71881485,52.28590724,30.3133
26:40.6,47.93319184,-81.70367225,-45.48359299,0.584452271,52.96717834,52.53931836,30.3674
26:51.1,47.66154839,-80.77189101,-45.46841049,0.799160659,53.38432312,52.96278129,30.3314
27:01.6,47.4074551,-79.93373118,-45.44763947,0.842146516,53.41027832,52.98980469,30.2232
27:12.2,47.12024565,-79.02165504,-45.25507355,1.025908232,53.50442886,53.08974781,30.2953
27:22.7,46.85227684,-78.20155422,-45.06668091,1.222703338,53.71936798,53.31227644,30.3314
27:33.2,46.55010927,-77.30944955,-45.52762222,1.427562237,54.18273926,53.77991768,30.4395
27:43.7,46.26881817,-76.50758535,-45.30389404,1.577006936,54.61815643,54.22477357,30.1691
27:54.1,45.95230379,-75.63559559,-44.83247757,1.821953177,54.95964432,54.58067002,30.3314
28:04.7,45.65824366,-74.85203628,-44.5684967,2.064909697,55.14547729,54.77881909,30.4035
28:15.2,45.32798352,-74.00018875,-44.27592468,2.116864681,55.40343475,55.04312649,30.2592
28:25.7,45.02170418,-73.2349207,-44.00233078,2.287941217,55.45901108,55.10838642,30.4395
28:36.2,44.67829934,-72.40314709,-43.637146,2.562969923,55.69416428,55.36037936,30.3314
28:46.7,44.36033355,-71.65605417,-43.20243073,2.66810894,55.9153862,55.59178706,30.2953
28:57.2,44.00436799,-70.84418373,-42.95884705,2.782649994,55.85535812,55.5392233,30.3314
29:07.7,43.6752485,-70.11508836,-42.69480133,3.09250927,55.98452377,55.68784171,30.3494
29:18.2,43.30729596,-69.32288204,-42.50215149,3.278226852,56.231987,55.94891404,30.2773
29:28.7,42.96753845,-68.6115315,-42.42139435,3.568684816,56.45205688,56.18851167,30.2953
29:39.2,42.58816242,-67.8386751,-41.90555191,4.086467266,56.97307587,56.75143202,30.4035
29:49.7,42.23826549,-67.14474837,-41.59153366,4.385003567,56.99774551,56.80122988,30.3855
30:00.2,41.84800555,-66.39087307,-41.35118103,4.522344589,57.08382034,56.90046542,30.2953
30:10.7,41.48846098,-65.71402182,-41.3044281,4.57730341,57.36836243,57.19070104,30.3133
30:21.2,41.08784648,-64.97870414,-40.94154358,4.938239574,57.44429016,57.30000994,30.3855
30:31.7,40.71912213,-64.31852538,-40.59523773,5.141682625,57.49210739,57.36884237,30.3314
30:42.2,40.30866192,-63.6013077,-40.29665756,5.246838093,57.82907486,57.71858064,30.3494
30:52.7,39.931212,-62.95735747,-40.05854034,5.449459553,58.05344009,57.96412663,30.2592
31:03.2,39.51139784,-62.25775485,-39.72278214,5.801970005,57.93908691,57.88676763,30.3494
31:13.7,39.12565949,-61.62957552,-39.39883804,5.963927269,58.13680267,58.10385026,30.2773
31:24.2,38.69696267,-60.94706204,-39.69605637,6.378190041,58.14189148,58.15036368,30.2953
31:34.6,38.30335594,-60.3341755,-39.32022095,6.50274992,58.36929703,58.39469472,30.4215
31:45.1,37.86623066,-59.66821157,-38.94634247,6.917143822,58.47983932,58.55588906,30.4035
31:55.6,37.46516196,-59.07011923,-38.36859894,7.431862831,58.15788651,58.30269075,30.3133
32:06.1,37.02004194,-58.42014476,-37.80901718,7.717111588,58.2633667,58.44967659,30.2412
32:16.6,36.61189374,-57.83634117,-37.56929398,8.027259827,58.33712769,58.56695376,30.2953
32:27.1,36.15919564,-57.20179953,-37.08400345,8.309772491,58.64969254,58.92159833,30.3133
32:37.6,35.74434019,-56.63176901,-36.81002808,8.594714165,58.60606003,58.92138284,30.3314
32:48.0,35.28446014,-56.01209327,-36.44232559,8.89899826,58.7021904,59.06519281,30.3674
32:58.5,34.86325262,-55.45531332,-36.13967514,9.226668358,58.8324585,59.24736202,30.2592
33:09.0,34.3965697,-54.84993658,-35.92217636,9.529066086,58.79057693,59.25548802,30.2592
33:19.5,33.96934478,-54.30589494,-35.70748901,9.871630669,58.8216362,59.34413609,30.2232
33:30.0,33.49622441,-53.71424346,-35.27824783,9.916257858,58.93123245,59.46380479,30.3494
33:40.5,33.06330653,-53.18242786,-34.71897125,10.11795235,58.99867249,59.56926509,30.2592
33:50.9,32.62778634,-52.65625058,-34.2677536,10.55008602,58.94703293,59.59688962,30.3133
34:01.4,32.14579014,-52.08383633,-33.88760757,11.21625614,59.05976868,59.83287617,30.2232
34:12.0,31.66081597,-51.51795515,-33.52403641,11.5344429,59.06560135,59.90212517,30.2773
34:22.5,31.21742058,-51.00906167,-33.06395721,11.85435104,59.00951767,59.91314428,30.2052
34:33.0,30.77169951,-50.5053318,-32.61238861,11.9673605,59.22638702,60.15289061,30.2773
34:43.4,30.27879208,-49.95706227,-32.30734253,12.14869308,59.41877747,60.38107747,30.2773
34:53.9,29.8283855,-49.46381333,-31.90964317,12.46675301,59.40429688,60.43493009,30.3133
35:04.5,29.33047154,-48.92680678,-31.45797539,12.90446091,59.64035416,60.76215088,30.3133
35:15.0,28.87564241,-48.44356065,-30.98256493,13.26499557,59.58744431,60.79178449,30.3855
35:25.4,28.37300367,-47.91729458,-30.49708748,13.60373306,59.18682098,60.47846099,30.2773
35:35.9,27.9140013,-47.44357656,-30.08415031,13.97485542,59.1704483,60.55042846,30.2232
35:46.4,27.40690415,-46.92753528,-29.68561554,14.13485336,59.36857605,60.78434244,30.1691
35:56.9,26.94396588,-46.46288775,-29.31326485,14.2619381,59.570755,61.01446112,30.2773
36:07.4,26.43266475,-45.95657266,-28.90015602,14.83077145,59.38162613,60.96908354,30.3133
36:17.9,25.96601769,-45.50054142,-28.52652931,15.25048733,59.52251053,61.21258117,30.2773
36:28.4,25.45075846,-45.00346757,-28.08819771,15.59599113,59.47961807,61.26150266,30.2773
36:38.9,24.98061946,-44.55561548,-27.58463287,15.99446487,59.34586334,61.23862972,30.2592
36:49.3,24.46163437,-44.06729794,-27.08342361,16.24973869,59.2667923,61.23335082,30.2773
36:59.8,23.98821176,-43.62719812,-26.75080299,16.57954216,59.00730133,61.07366065,30.3314
37:10.4,23.46572278,-43.14717925,-26.41231346,16.83126259,58.73535919,60.88285067,30.2412
37:20.8,22.98921463,-42.71441847,-26.092453,17.16668892,58.67477036,60.92069789,30.2412
37:31.3,22.46343692,-42.24224407,-25.53437042,17.50364304,58.7091217,61.05410814,30.3494
37:41.8,21.98403277,-41.8164091,-25.08829498,17.75056839,58.76957321,61.1870666,30.2232
37:52.3,21.45517122,-41.35164205,-24.59743309,18.00232124,58.88058853,61.37108312,30.3494
38:02.8,20.97305207,-40.93234356,-24.27886772,18.3293457,58.78824234,61.38194754,30.3314
38:13.3,20.44130136,-40.47455013,-23.82744408,18.73987389,58.84112167,61.55999536,30.3133
38:23.8,19.95664308,-40.06140565,-23.29265594,18.94221306,58.74843216,61.53773688,30.3133
38:34.2,19.42219274,-39.61017262,-22.83739853,19.08190155,58.43154907,61.28235876,30.1511
38:44.7,18.93516268,-39.20280648,-22.26519203,19.51753616,58.16345978,61.16908598,30.2953
38:55.2,18.39819199,-38.75772745,-21.98504829,19.76572609,58.41668701,61.49152951,30.3133
39:05.7,17.90895066,-38.35577081,-21.48178291,19.99020195,58.04192352,61.21267252,30.3494
39:16.2,17.36963551,-37.91644963,-20.98335457,20.33106422,57.98467636,61.27472163,30.2592
39:26.7,16.87834001,-37.51955417,-20.47034645,20.55689621,57.97537613,61.34541444,30.2592
39:37.2,16.33684773,-37.08560493,-19.93020058,20.75889969,57.74972153,61.20483684,30.2412
39:47.6,15.8436466,-36.6934223,-19.40587425,20.78357124,57.67823029,61.15005485,30.3314
39:58.1,15.30013771,-36.26446934,-19.06519318,21.10904694,57.53210449,61.12666944,30.3133
40:08.6,14.8051761,-35.87665803,-18.58149529,21.5130024,57.37720108,61.1258618,30.115
40:19.1,14.25980855,-35.45233253,-17.96584702,21.8215332,57.26622009,61.13618755,30.2232
40:29.5,13.76322733,-35.06856469,-17.73653984,22.12276268,57.2219429,61.20482692,30.2412
40:40.0,13.21615223,-34.64850806,-17.27811432,22.39887428,57.29097748,61.37334564,30.2592
40:50.5,12.7180863,-34.26845925,-16.74148941,22.67468834,57.01337433,61.22029773,30.0609
41:01.0,12.21935869,-33.8900736,-16.14214897,23.02214432,56.90076065,61.25009014,30.2773
41:11.5,11.67003133,-33.4756792,-15.55925751,23.19129753,56.88647461,61.30536695,30.2592
41:21.9,11.17001282,-33.10054813,-14.88083553,23.56632042,56.72907639,61.30806415,30.2412
41:32.4,10.6193348,-32.68956541,-14.52547169,24.00506401,56.36166763,61.14209029,30.1511
41:42.9,10.11815174,-32.31738157,-14.11536312,24.11147499,56.20627213,61.04418801,30.1511
41:53.3,9.566260499,-31.90947584,-13.72862148,24.23023033,55.86825943,60.78353274,30.3133
42:03.9,9.064035835,-31.53994212,-13.15749264,24.4223423,55.76818466,60.77321557,30.2412
42:14.3,8.511066281,-31.13478212,-12.55485249,24.76085854,55.37634659,60.55646146,30.2232
42:24.8,8.00792125,-30.76759798,-12.00389194,24.97956467,55.18710709,60.47802533,30.3314
42:35.3,7.454004861,-30.36486271,-11.42277622,25.16437721,54.83823395,60.24163848,30.2592
42:45.8,6.950057282,-29.99973446,-10.97172165,25.46448517,54.59185028,60.14763836,30.2232
42:56.2,6.395322552,-29.5991063,-10.31989765,25.74019623,54.26561737,59.97495338,30.2412
43:06.7,5.890688966,-29.23574706,-10.02524376,25.98615646,54.14709854,59.97635671,30.3133
43:17.2,5.335263105,-28.83690841,-9.572863579,26.24171829,54.06824875,60.02025023,30.3494
43:27.7,4.830058345,-28.47503133,-9.247649193,26.57114601,53.8560791,59.97712403,30.2953
43:38.2,4.274065578,-28.077668,-8.829999924,26.72171593,53.03736877,59.31426969,30.3494
43:48.7,3.768402342,-27.71699474,-7.931404114,26.78694153,53.00701141,59.3241274,30.2232
43:59.1,3.211967107,-27.32079937,-7.54282093,27.04108429,53.00731277,59.44285177,30.3494
44:09.7,2.705957025,-26.96104818,-7.198485374,27.17703438,52.76782227,59.29448354,30.3855
44:20.1,2.149201198,-26.56571342,-6.721775055,27.51436234,52.43651199,59.16000465,30.3133
44:30.6,1.642954941,-26.20660427,-6.36195755,27.69986343,52.21706009,59.05541331,30.1871
44:41.1,1.085999971,-25.81182446,-6.022927761,27.99952507,52.09072113,59.08801659,30.3314
44:51.6,0.579627782,-25.45308243,-5.782698154,27.91396141,51.6325531,58.64577635,30.3674
45:02.0,0.022594604,-25.05855192,-5.319167614,28.15688705,51.35174179,58.51916358,30.4395
45:12.6,-0.483793932,-24.6999004,-4.895747662,28.09762573,50.88454056,58.08457017,30.3133
45:23.0,-1.040784866,-24.30531866,-4.403936863,28.22313309,50.36931229,57.69929744,30.3855
45:33.5,-1.547080109,-23.94647931,-3.913160086,28.25425529,50.03593445,57.42808127,30.3314
45:44.0,-2.053292322,-23.58745553,-3.483104944,28.27850914,49.80129623,57.23949756,30.3855
45:54.4,-2.610000337,-23.19223859,-3.018638134,28.30676079,49.82918167,57.28177209,30.2773
46:04.9,-3.115957059,-22.83261889,-2.636698008,28.39203262,49.58494568,57.11512634,30.2773
46:15.4,-3.672323351,-22.43659598,-2.25029707,28.58884048,49.34251404,57.00662413,30.2592
46:25.9,-4.177914017,-22.07610372,-1.588844061,28.66263199,49.03342056,56.78233846,30.2953
46:36.3,-4.73381671,-21.67896749,-1.15738678,28.80784225,48.71327209,56.5837191,30.3674
46:46.8,-5.238930117,-21.31732264,-1.02933085,28.79739189,48.50719452,56.40220181,30.4395
46:57.3,-5.794245841,-20.91876402,-0.770432293,29.71191406,48.04293442,56.4814213,30.4395
47:07.8,-6.29876929,-20.55568483,-0.498385757,29.57440186,47.77450943,56.18318797,30.2953
47:18.2,-6.85337382,-20.15539134,-0.155190825,29.34479141,47.37797165,55.72821359,30.3133
47:28.7,-7.35719376,-19.79059436,0.12370424,29.25610733,47.29656219,55.61482101,30.2592
47:39.2,-7.910959884,-19.38825353,0.436510652,29.20680618,47.10081482,55.42527217,30.3855
47:49.7,-8.413960628,-19.02145188,0.828451693,29.29597855,46.60579681,55.05618137,30.4576
48:00.1,-8.966761135,-18.61674438,1.203525782,29.16899681,46.26885223,54.70686052,30.2052
48:10.7,-9.468823581,-18.24764267,1.618111849,29.13840294,46.19389343,54.63094753,30.3133
48:21.2,-10.02052784,-17.8402475,1.917717814,28.97972679,45.94668198,54.34003927,30.2412
48:31.6,-10.52153332,-17.46855373,2.148215532,28.89269257,45.6443367,54.04018294,30.2953
48:42.1,-11.07200729,-17.05813961,2.375355244,28.76020622,45.48244858,53.83472807,30.3855
48:52.6,-11.571832,-16.68355326,2.637870312,28.73197365,45.34194183,53.7034065,30.2953
49:03.1,-12.12093908,-16.26978893,2.911118507,28.77106094,45.03657913,53.46941674,30.2773
49:13.6,-12.61945836,-15.89200263,3.107124567,28.65006828,44.93081284,53.31708431,30.2953
49:24.1,-13.16705854,-15.47455001,3.258129358,28.64931297,44.79818344,53.20637652,30.2412
49:34.5,-13.66414348,-15.09325299,3.558955908,28.72518921,44.6280632,53.10705675,30.3674
49:45.0,-14.21009245,-14.67176372,3.81815052,28.66734123,44.47100449,52.94624485,30.3314
49:55.5,-14.70561073,-14.28663839,4.110479355,28.6824131,44.15491486,52.69200894,30.2592
50:06.0,-15.24975994,-13.86075987,4.340648174,28.58747673,43.89349365,52.42349911,30.3674
50:16.5,-15.74357238,-13.47148092,4.336626053,28.3847332,43.6560173,52.11408209,30.3674
50:27.0,-16.23652591,-13.08010767,4.393769264,28.26125526,43.41973114,51.84944909,30.3314
50:37.5,-16.77773986,-12.64708733,4.730653763,28.38370323,43.21759796,51.75061388,30.1691
50:48.0,-17.26877752,-12.25106784,4.83299017,28.56339645,42.92476654,51.60655181,30.3314
50:58.5,-17.80780581,-11.81274814,4.972718716,28.65596771,42.56978607,51.36461711,30.2232
51:09.0,-18.29678076,-11.41173834,5.241624832,28.6033802,42.40831757,51.20410513,30.2773
51:19.5,-18.83345604,-10.96773592,5.521639347,28.59495926,42.02943039,50.88876451,30.2052
51:29.9,-19.3202146,-10.56138235,5.730037212,28.65554237,41.89688492,50.81554006,30.2232
51:40.4,-19.85436442,-10.11130533,5.741738319,28.53239632,41.52271271,50.4378335,30.4035
51:50.9,-20.33874777,-9.699246843,5.883158207,28.34179306,41.22374344,50.08530139,30.1691
52:01.4,-20.87019455,-9.24269224,5.924649239,28.25799942,40.97696304,49.83523533,30.2953
52:11.9,-21.35203536,-8.82455745,6.133813381,28.36935616,40.58372879,49.57815269,30.3133
52:22.4,-21.88059126,-8.361109478,6.3985672,28.20280838,40.46813583,49.39096057,30.2052
52:32.8,-22.35971879,-7.936517599,6.615545273,28.27275848,40.25231171,49.25660377,30.3314
52:43.3,-22.88519256,-7.46575364,6.616950035,28.12822533,40.11697388,49.0630778,30.1511
52:53.8,-23.36142408,-7.034312788,6.736911774,28.15190887,39.96079254,48.95029955,30.2592
53:04.3,-23.88361083,-6.555795285,6.644436836,28.03759956,40.07365036,48.9760031,30.3314
53:14.8,-24.35676194,-6.11710376,6.773014069,28.06194305,40.03950119,48.96332625,30.1511
53:25.3,-24.87545333,-5.630384907,6.850632668,27.77224731,39.87916183,48.66719534,30.1511
53:35.7,-25.34532595,-5.18402991,7.037112713,27.6910305,39.69086075,48.46849193,30.2412